2023-12-10 22:40:52,108:INFO: *****************Starting training for ele_adv*******************************
2023-12-10 22:40:52,109:INFO: Starting training with following parameters: {'base_path': './', 'src_train': 'dataset/ADV_ELE/ELE.txt', 'tgt_train': 'dataset/ADV_ELE/ADV.txt', 'src_valid': 'dataset/src_valid.txt', 'tgt_valid': 'dataset/tgt_valid.txt', 'ref_valid': 'dataset/ref_valid.pkl', 'best_model': 'cp/ele_adv/model.pt', 'checkpoint_path': 'checkpoint/simp_sch/model_ckpt.pt', 'seed': 540}
2023-12-10 22:45:41,316:INFO: Epoch: 0 | iter: 10 | avg. train loss: 3.3190935906022787 | time elapsed: 1.125807285308838
2023-12-10 22:45:42,312:INFO: Epoch: 0 | iter: 20 | avg. train loss: 0.24163104571016447 | time elapsed: 2.122121810913086
2023-12-10 22:45:43,310:INFO: Epoch: 0 | iter: 30 | avg. train loss: 0.3278570393301887 | time elapsed: 3.1193501949310303
2023-12-10 22:45:44,305:INFO: Epoch: 0 | iter: 40 | avg. train loss: 0.11953897936420765 | time elapsed: 4.114454746246338
2023-12-10 22:45:45,299:INFO: Epoch: 0 | iter: 50 | avg. train loss: 0.12323107577844132 | time elapsed: 5.108645915985107
2023-12-10 22:45:46,301:INFO: Epoch: 0 | iter: 60 | avg. train loss: 0.2020451392600806 | time elapsed: 6.11026406288147
2023-12-10 22:45:47,294:INFO: Epoch: 0 | iter: 70 | avg. train loss: 0.18254290118453304 | time elapsed: 7.103213310241699
2023-12-10 22:45:48,294:INFO: Epoch: 0 | iter: 80 | avg. train loss: 0.112957998647904 | time elapsed: 8.10361361503601
2023-12-10 22:45:49,291:INFO: Epoch: 0 | iter: 90 | avg. train loss: 0.14433783807863038 | time elapsed: 9.100221395492554
2023-12-10 22:45:50,288:INFO: Epoch: 0 | iter: 100 | avg. train loss: 0.096056021667692 | time elapsed: 10.097901344299316
2023-12-10 22:45:51,283:INFO: Epoch: 0 | iter: 110 | avg. train loss: 0.06756474521526948 | time elapsed: 11.092709064483643
2023-12-10 22:45:52,277:INFO: Epoch: 0 | iter: 120 | avg. train loss: 0.05119706993970389 | time elapsed: 12.086277723312378
2023-12-10 22:45:53,271:INFO: Epoch: 0 | iter: 130 | avg. train loss: 0.03896408325659696 | time elapsed: 13.080536603927612
2023-12-10 22:45:54,272:INFO: Epoch: 0 | iter: 140 | avg. train loss: 0.09268347493146069 | time elapsed: 14.081518173217773
2023-12-10 22:45:55,273:INFO: Epoch: 0 | iter: 150 | avg. train loss: 0.0697042062596916 | time elapsed: 15.083163738250732
2023-12-10 22:45:56,273:INFO: Epoch: 0 | iter: 160 | avg. train loss: 0.030171703650530395 | time elapsed: 16.08296489715576
2023-12-10 22:45:57,273:INFO: Epoch: 0 | iter: 170 | avg. train loss: 0.07920346087495173 | time elapsed: 17.08230471611023
2023-12-10 22:45:58,270:INFO: Epoch: 0 | iter: 180 | avg. train loss: 0.08708636931309864 | time elapsed: 18.079442739486694
2023-12-10 22:45:59,265:INFO: Epoch: 0 | iter: 190 | avg. train loss: 0.08172453354112057 | time elapsed: 19.074978590011597
2023-12-10 22:46:00,265:INFO: Epoch: 0 | iter: 200 | avg. train loss: 0.05957420182468012 | time elapsed: 20.075080633163452
2023-12-10 22:46:01,265:INFO: Epoch: 0 | iter: 210 | avg. train loss: 0.03505559591588333 | time elapsed: 21.074891090393066
2023-12-10 22:46:02,299:INFO: Epoch: 0 | iter: 220 | avg. train loss: 0.033971921178363236 | time elapsed: 22.108952522277832
2023-12-10 22:46:03,302:INFO: Epoch: 0 | iter: 230 | avg. train loss: 0.035036223577308956 | time elapsed: 23.111286401748657
2023-12-10 22:46:04,302:INFO: Epoch: 0 | iter: 240 | avg. train loss: 0.06164798915834578 | time elapsed: 24.11172080039978
2023-12-10 22:46:05,285:INFO: Epoch: 0 | iter: 250 | avg. train loss: 0.11481139558993601 | time elapsed: 25.094630479812622
2023-12-10 22:46:06,190:INFO: Epoch: 0 | iter: 260 | avg. train loss: 0.08651339429281209 | time elapsed: 25.999688625335693
2023-12-10 22:46:07,089:INFO: Epoch: 0 | iter: 270 | avg. train loss: 0.02769594902364442 | time elapsed: 26.89891505241394
2023-12-10 22:46:07,967:INFO: Epoch: 0 | iter: 280 | avg. train loss: 0.059464672888518234 | time elapsed: 27.776639223098755
2023-12-10 22:46:08,850:INFO: Epoch: 0 | iter: 290 | avg. train loss: 0.023928386630660388 | time elapsed: 28.659386157989502
2023-12-10 22:46:09,727:INFO: Epoch: 0 | iter: 300 | avg. train loss: 0.037446368519800835 | time elapsed: 29.536378860473633
2023-12-10 22:46:10,603:INFO: Epoch: 0 | iter: 310 | avg. train loss: 0.060810126051398246 | time elapsed: 30.412625074386597
2023-12-10 22:46:11,474:INFO: Epoch: 0 | iter: 320 | avg. train loss: 0.059791915788231655 | time elapsed: 31.283987760543823
2023-12-10 22:46:12,352:INFO: Epoch: 0 | iter: 330 | avg. train loss: 0.016930463058287305 | time elapsed: 32.16182327270508
2023-12-10 22:46:13,230:INFO: Epoch: 0 | iter: 340 | avg. train loss: 0.03777478019461375 | time elapsed: 33.03953576087952
2023-12-10 22:46:14,101:INFO: Epoch: 0 | iter: 350 | avg. train loss: 0.03816878912165281 | time elapsed: 33.91062545776367
2023-12-10 22:46:14,971:INFO: Epoch: 0 | iter: 360 | avg. train loss: 0.05701793390540057 | time elapsed: 34.78074312210083
2023-12-10 22:46:15,847:INFO: Epoch: 0 | iter: 370 | avg. train loss: 0.09542129870929084 | time elapsed: 35.65669846534729
2023-12-10 22:46:16,718:INFO: Epoch: 0 | iter: 380 | avg. train loss: 0.06462173652046163 | time elapsed: 36.52738666534424
2023-12-10 22:46:17,589:INFO: Epoch: 0 | iter: 390 | avg. train loss: 0.027836950953534622 | time elapsed: 37.39900541305542
2023-12-10 22:46:18,458:INFO: Epoch: 0 | iter: 400 | avg. train loss: 0.055359626845066894 | time elapsed: 38.26801919937134
2023-12-10 22:46:19,326:INFO: Epoch: 0 | iter: 410 | avg. train loss: 0.06610151629657102 | time elapsed: 39.1358163356781
2023-12-10 22:46:20,193:INFO: Epoch: 0 | iter: 420 | avg. train loss: 0.059666682391868966 | time elapsed: 40.00304436683655
2023-12-10 22:46:21,062:INFO: Epoch: 0 | iter: 430 | avg. train loss: 0.01466283814932783 | time elapsed: 40.87139010429382
2023-12-10 22:46:21,928:INFO: Epoch: 0 | iter: 440 | avg. train loss: 0.022741935200956027 | time elapsed: 41.73802638053894
2023-12-10 22:46:22,794:INFO: Epoch: 0 | iter: 450 | avg. train loss: 0.03686642933369873 | time elapsed: 42.603349447250366
2023-12-10 22:46:23,664:INFO: Epoch: 0 | iter: 460 | avg. train loss: 0.0640366024600345 | time elapsed: 43.47378206253052
2023-12-10 22:46:24,537:INFO: Epoch: 0 | iter: 470 | avg. train loss: 0.01749895216046589 | time elapsed: 44.346916913986206
